Interaction_ID,Customer_ID,Interaction_Date,Channel,Team,Customer_Segment,Issue_Category,Priority,Agent_ID,Previous_Interactions,Response_Time_Min,Resolution_Time_Min,Escalated,FCR,CSAT,Resolution_Status,SLA_Breached
INT128937,CUST11981,2026-05-27 00:00:00,Web,Tier 1 Support,Consumer,Complaint,Low,AG139,2,29.3,41.8,0,1,5.0,Pending,0
INT125702,CUST15753,2026-05-27 00:00:00,Chat,Technical Support,Consumer,Technical Issue,Medium,AG137,2,34.8,176.8,0,1,4.0,Resolved,0
INT105200,CUST14162,2026-05-27 01:00:00,Email,Tier 1 Support,Consumer,Account Access,High,AG114,3,220.1,67.9,0,1,5.0,Resolved,1
INT103012,CUST12399,2026-05-27 01:00:00,Social Media,Billing,Consumer,Refund,Medium,AG107,2,110.7,94.8,1,1,4.0,Resolved,0
INT126054,CUST15293,2026-05-27 01:00:00,Email,Tier 1 Support,Consumer,Cancellation,Low,AG111,2,203.6,48.3,0,1,4.0,Resolved,0
INT119854,CUST15765,2026-05-27 04:00:00,Phone,Tier 2 Support,Consumer,Delivery,Medium,AG160,2,39.7,105.7,0,1,4.0,Resolved,0
INT123007,CUST12335,2026-05-27 05:00:00,Email,Tier 1 Support,Consumer,Complaint,High,AG160,5,189.0,93.7,1,0,3.0,Transferred,1
INT116129,CUST12592,2026-05-27 05:00:00,Chat,Tier 1 Support,Enterprise,Product Inquiry,Low,AG162,1,37.9,39.0,0,1,5.0,Resolved,0
INT122972,CUST10751,2026-05-27 06:00:00,Phone,Tier 1 Support,Consumer,Technical Issue,Medium,AG106,2,38.8,43.9,0,1,5.0,Resolved,0
INT120156,CUST15238,2026-05-27 06:00:00,Web,Tier 2 Support,Consumer,Complaint,Low,AG123,1,53.5,77.5,0,1,5.0,Resolved,0
INT111228,CUST11088,2026-05-27 06:00:00,Chat,Retention,Premium,Product Inquiry,Low,AG169,2,51.5,66.9,0,0,4.0,Resolved,0
INT127738,CUST12595,2026-05-27 07:00:00,Chat,Tier 2 Support,Consumer,Account Access,High,AG139,2,31.7,136.7,0,1,4.0,Resolved,0
INT108026,CUST12009,2026-05-27 07:00:00,Chat,Tier 2 Support,Enterprise,Product Inquiry,High,AG108,2,23.7,151.7,0,1,5.0,Resolved,0
INT110828,CUST18134,2026-05-27 08:00:00,Chat,Technical Support,Consumer,Cancellation,High,AG125,3,76.4,194.6,0,1,5.0,Resolved,1
INT118622,CUST12924,2026-05-27 10:00:00,Social Media,Retention,Consumer,Billing,Low,AG130,5,99.1,69.6,0,1,4.0,Resolved,0
INT121208,CUST10316,2026-05-27 10:00:00,Email,Tier 1 Support,Consumer,Complaint,Low,AG121,5,211.2,63.5,0,0,3.0,Resolved,0
INT103323,CUST16139,2026-05-27 11:00:00,Email,Technical Support,Consumer,Billing,Medium,AG117,3,209.4,133.9,0,1,3.0,Resolved,1
INT105274,CUST18255,2026-05-27 14:00:00,Chat,Tier 2 Support,Premium,Technical Issue,High,AG105,3,28.9,138.7,0,1,4.0,Resolved,0
INT109361,CUST11261,2026-05-27 14:00:00,Social Media,Retention,Consumer,Cancellation,Medium,AG179,1,110.2,94.4,1,1,4.0,Resolved,0
INT120912,CUST18617,2026-05-27 14:00:00,Email,Tier 1 Support,Premium,Billing,Low,AG146,2,210.1,69.5,0,1,4.0,Resolved,0
INT108225,CUST16646,2026-05-27 15:00:00,Phone,Tier 1 Support,Enterprise,Account Access,Medium,AG137,0,41.8,106.6,0,1,5.0,Resolved,0
INT125425,CUST11085,2026-05-27 15:00:00,Email,Billing,Premium,Refund,Medium,AG131,2,187.4,71.1,1,1,3.0,Resolved,1
INT121139,CUST14018,2026-05-27 15:00:00,Email,Billing,Consumer,Technical Issue,Medium,AG129,2,197.5,125.8,0,1,3.0,Pending,1
INT128404,CUST15328,2026-05-27 16:00:00,Phone,Tier 1 Support,Consumer,Billing,High,AG180,3,21.5,164.1,0,0,5.0,Resolved,0
INT119683,CUST13583,2026-05-27 16:00:00,Chat,Tier 1 Support,Enterprise,Account Access,Medium,AG101,3,26.0,58.4,0,1,5.0,Resolved,0
INT111728,CUST13593,2026-05-27 16:00:00,Social Media,Technical Support,Enterprise,Product Inquiry,Medium,AG110,5,103.6,129.0,1,1,4.0,Pending,0
INT102688,CUST17848,2026-05-27 17:00:00,Phone,Tier 1 Support,Small Business,Technical Issue,Medium,AG143,1,46.7,74.2,0,1,5.0,Resolved,0
INT109833,CUST15495,2026-05-27 18:00:00,Chat,Tier 1 Support,Small Business,Account Access,Low,AG158,2,40.6,69.7,0,1,4.0,Resolved,0
INT129565,CUST12072,2026-05-27 18:00:00,Chat,Tier 2 Support,Premium,Account Access,Low,AG145,2,29.1,81.8,1,1,4.0,Resolved,0
INT123281,CUST15495,2026-05-27 18:00:00,Email,Retention,Consumer,Billing,High,AG128,1,188.5,114.5,0,1,3.0,Resolved,1
INT100350,CUST16502,2026-05-27 18:00:00,Chat,Technical Support,Consumer,Billing,Critical,AG108,1,57.8,250.9,0,1,4.0,Resolved,1
INT128549,CUST18604,2026-05-27 19:00:00,Email,Technical Support,Consumer,Product Inquiry,Medium,AG141,2,203.1,160.2,1,0,4.0,Transferred,1
INT124100,CUST16590,2026-05-27 20:00:00,Email,Tier 1 Support,Consumer,Product Inquiry,High,AG139,0,218.2,76.6,0,1,4.0,Resolved,1
INT119549,CUST10236,2026-05-27 21:00:00,Email,Tier 1 Support,Premium,Account Access,Medium,AG154,4,196.2,63.2,0,1,5.0,Resolved,1
INT104249,CUST18567,2026-05-27 21:00:00,Chat,Tier 1 Support,Consumer,Technical Issue,High,AG128,4,42.9,65.4,0,0,4.0,Resolved,0
INT117953,CUST14407,2026-05-27 22:00:00,Social Media,Tier 2 Support,Premium,Complaint,Medium,AG108,4,93.0,178.5,0,0,4.0,Resolved,0
INT103205,CUST12905,2026-05-27 23:00:00,Email,Tier 2 Support,Enterprise,Account Access,High,AG178,2,230.7,159.2,0,1,4.0,Resolved,1
INT126608,CUST18545,2026-05-28 00:00:00,Email,Technical Support,Consumer,Complaint,Low,AG156,2,205.4,172.3,0,1,4.0,Resolved,0
INT104167,CUST15297,2026-05-28 00:00:00,Email,Tier 2 Support,Small Business,Refund,Medium,AG122,2,221.9,142.1,0,1,4.0,Resolved,1
INT114036,CUST18527,2026-05-28 00:00:00,Phone,Technical Support,Small Business,Product Inquiry,High,AG130,2,27.5,195.0,1,0,3.0,Pending,0
INT120393,CUST13489,2026-05-28 00:00:00,Phone,Billing,Consumer,Product Inquiry,Low,AG148,2,30.6,78.4,0,1,4.0,Resolved,0
INT100264,CUST13131,2026-05-28 01:00:00,Email,Retention,Consumer,Delivery,Low,AG161,1,198.4,76.3,0,1,4.0,Resolved,0
INT102772,CUST17262,2026-05-28 01:00:00,Chat,Tier 1 Support,Small Business,Technical Issue,Critical,AG168,1,26.8,80.3,0,0,4.0,Resolved,0
INT128840,CUST17943,2026-05-28 03:00:00,Phone,Tier 1 Support,Small Business,Product Inquiry,Low,AG124,3,28.4,41.6,0,1,5.0,Resolved,0
INT106901,CUST17215,2026-05-28 05:00:00,Phone,Tier 2 Support,Small Business,Cancellation,High,AG168,1,64.4,124.3,0,1,5.0,Resolved,1
INT115783,CUST12359,2026-05-28 06:00:00,Email,Technical Support,Premium,Billing,Medium,AG171,1,212.4,164.1,0,1,4.0,Resolved,1
INT125911,CUST11280,2026-05-28 07:00:00,Phone,Billing,Enterprise,Billing,Low,AG143,1,43.1,79.0,0,1,5.0,Resolved,0
INT105091,CUST11003,2026-05-28 09:00:00,Chat,Tier 1 Support,Consumer,Technical Issue,Medium,AG136,4,37.7,66.4,1,1,4.0,Transferred,0
INT105285,CUST17207,2026-05-28 09:00:00,Email,Technical Support,Enterprise,Refund,Medium,AG144,2,209.5,129.3,1,1,4.0,Transferred,1
INT101436,CUST13044,2026-05-28 10:00:00,Chat,Billing,Small Business,Technical Issue,Medium,AG163,3,13.3,102.7,0,0,5.0,Resolved,0
INT116076,CUST18126,2026-05-28 10:00:00,Phone,Billing,Consumer,Product Inquiry,Medium,AG137,0,44.0,81.2,0,1,4.0,Resolved,0
INT106371,CUST14003,2026-05-28 10:00:00,Phone,Technical Support,Enterprise,Technical Issue,High,AG175,2,22.7,185.3,0,0,4.0,Resolved,0
INT113467,CUST11895,2026-05-28 11:00:00,Email,Tier 1 Support,Premium,Delivery,Medium,AG108,1,210.5,87.5,1,1,4.0,Resolved,1
INT106557,CUST15986,2026-05-28 12:00:00,Chat,Tier 1 Support,Enterprise,Delivery,Low,AG136,3,25.3,64.7,0,0,5.0,Resolved,0
INT115629,CUST18643,2026-05-28 12:00:00,Social Media,Tier 2 Support,Small Business,Account Access,Low,AG146,1,98.7,108.7,0,0,4.0,Resolved,0
INT101903,CUST14720,2026-05-28 15:00:00,Email,Technical Support,Small Business,Technical Issue,Medium,AG143,3,234.6,160.8,1,1,3.0,Resolved,1
INT116589,CUST10616,2026-05-28 15:00:00,Web,Technical Support,Consumer,Product Inquiry,Low,AG116,1,81.6,130.8,0,1,4.0,Resolved,0
INT118364,CUST13255,2026-05-28 15:00:00,Chat,Technical Support,Small Business,Delivery,High,AG106,3,77.5,187.8,0,1,4.0,Resolved,1
INT122242,CUST14962,2026-05-28 15:00:00,Social Media,Retention,Consumer,Product Inquiry,Low,AG134,2,76.6,95.2,0,1,5.0,Pending,0
INT118518,CUST16259,2026-05-28 15:00:00,Social Media,Tier 2 Support,Consumer,Complaint,Low,AG108,1,110.3,82.0,0,1,4.0,Resolved,0
INT121896,CUST17382,2026-05-28 15:00:00,Chat,Tier 2 Support,Small Business,Technical Issue,Low,AG162,4,14.3,168.9,0,1,4.0,Resolved,0
INT125121,CUST16416,2026-05-28 16:00:00,Social Media,Technical Support,Consumer,Product Inquiry,Low,AG135,2,85.0,132.3,0,0,4.0,Pending,0
INT124082,CUST15839,2026-05-28 16:00:00,Chat,Technical Support,Consumer,Refund,Low,AG107,2,12.9,113.4,0,1,5.0,Resolved,0
INT125902,CUST18078,2026-05-28 17:00:00,Phone,Tier 2 Support,Small Business,Refund,High,AG128,0,43.1,153.5,0,1,5.0,Resolved,0
INT110552,CUST13410,2026-05-28 17:00:00,Phone,Tier 2 Support,Enterprise,Cancellation,Low,AG123,4,58.3,113.0,0,0,5.0,Resolved,0
INT120308,CUST14964,2026-05-28 17:00:00,Social Media,Tier 1 Support,Consumer,Delivery,Medium,AG178,2,76.1,140.5,0,1,5.0,Resolved,0
INT104553,CUST11990,2026-05-28 18:00:00,Web,Tier 1 Support,Consumer,Technical Issue,High,AG151,0,73.8,64.7,0,0,4.0,Resolved,1
INT114621,CUST11949,2026-05-28 18:00:00,Social Media,Tier 2 Support,,Product Inquiry,Critical,AG157,3,91.3,207.5,0,1,4.0,Pending,1
INT109551,CUST12313,2026-05-28 18:00:00,Chat,Retention,Consumer,Delivery,High,AG142,0,28.9,133.6,1,0,4.0,Resolved,0
INT114535,CUST17706,2026-05-28 18:00:00,Web,Retention,Consumer,Product Inquiry,Medium,AG165,0,43.9,124.4,0,0,4.0,Resolved,0
INT106928,CUST11650,2026-05-28 18:00:00,Chat,Technical Support,Consumer,Delivery,Low,AG136,1,19.0,104.5,0,1,4.0,Resolved,0
INT100507,CUST16732,2026-05-28 19:00:00,Web,Retention,Small Business,Refund,High,AG121,1,48.4,100.5,0,0,4.0,Resolved,0
INT121011,CUST12378,2026-05-28 20:00:00,Email,Billing,Consumer,Complaint,Low,AG116,4,231.1,69.5,0,1,4.0,Resolved,0
INT123469,CUST16679,2026-05-28 20:00:00,Phone,Retention,Consumer,Technical Issue,High,AG147,1,22.0,131.9,0,1,4.0,Resolved,0
INT100030,CUST14226,2026-05-28 21:00:00,Chat,Tier 1 Support,Small Business,Account Access,Medium,AG158,4,23.4,45.3,0,1,5.0,Pending,0
INT119864,CUST17659,2026-05-28 22:00:00,Email,Retention,Premium,Delivery,Medium,AG126,1,229.3,139.6,1,0,2.0,Pending,1
INT104733,CUST11301,2026-05-28 22:00:00,Chat,Tier 1 Support,Premium,Delivery,Low,AG159,2,39.7,78.6,0,1,4.0,Pending,0
INT122065,CUST14540,2026-05-28 23:00:00,Chat,Tier 2 Support,Consumer,Complaint,Medium,AG179,6,61.5,158.4,0,0,4.0,Resolved,0
INT101797,CUST15513,2026-05-29 00:00:00,Chat,Technical Support,Enterprise,Product Inquiry,Medium,AG105,1,11.2,142.9,0,1,5.0,Resolved,0
INT116747,CUST14691,2026-05-29 00:00:00,Email,Tier 1 Support,Consumer,Delivery,Medium,AG110,1,195.1,50.7,0,1,4.0,Resolved,1
INT109542,CUST15560,2026-05-29 00:00:00,Phone,Retention,Small Business,Account Access,Low,AG122,0,40.7,96.5,0,1,4.0,Resolved,0
INT101526,CUST15209,2026-05-29 00:00:00,Phone,Tier 1 Support,Small Business,Billing,Medium,AG117,2,28.6,42.9,0,1,5.0,Resolved,0
INT109265,CUST13024,2026-05-29 01:00:00,Phone,Tier 1 Support,Consumer,Technical Issue,Medium,AG111,1,54.0,118.2,0,1,5.0,Resolved,0
INT129426,CUST16444,2026-05-29 01:00:00,Chat,Retention,Consumer,Product Inquiry,Medium,AG140,1,53.8,144.9,0,1,4.0,Resolved,0
INT129866,CUST16991,2026-05-29 02:00:00,Chat,Technical Support,Consumer,Delivery,Medium,AG149,0,33.7,204.3,0,0,5.0,Resolved,0
INT115809,CUST10985,2026-05-29 02:00:00,Phone,Billing,Small Business,Billing,Medium,AG173,3,62.3,109.5,0,0,4.0,Resolved,0
INT101148,CUST18739,2026-05-29 03:00:00,Social Media,Technical Support,Enterprise,Billing,High,AG149,3,100.8,191.2,0,1,4.0,Resolved,1
INT109989,CUST18572,2026-05-29 04:00:00,Phone,Tier 1 Support,Enterprise,Account Access,Medium,AG124,4,47.4,41.3,0,1,5.0,Resolved,0
INT101923,CUST15117,2026-05-29 04:00:00,Phone,Technical Support,Consumer,Technical Issue,Medium,AG167,2,94.2,134.1,0,1,5.0,Resolved,0
INT119961,CUST17717,2026-05-29 05:00:00,Chat,Technical Support,Premium,Delivery,High,AG160,2,48.4,211.1,0,1,4.0,Resolved,0
INT107082,CUST14444,2026-05-29 05:00:00,Social Media,Tier 2 Support,Enterprise,Account Access,Medium,AG136,2,96.9,159.8,1,1,4.0,Resolved,0
INT119565,CUST14436,2026-05-29 06:00:00,Email,Tier 2 Support,Consumer,Billing,Medium,AG159,1,207.3,152.7,0,1,4.0,Resolved,1
INT106369,CUST11371,2026-05-29 06:00:00,Phone,Tier 1 Support,Consumer,Technical Issue,Low,AG103,1,19.1,56.0,0,1,5.0,Resolved,0
INT110438,CUST17002,2026-05-29 06:00:00,Email,Tier 1 Support,Consumer,Refund,Medium,AG124,2,207.3,72.0,0,1,4.0,Resolved,1
INT120636,CUST12304,2026-05-29 06:00:00,Social Media,Tier 1 Support,Small Business,Complaint,High,AG159,2,87.2,107.6,0,0,5.0,Resolved,1
INT113998,CUST15093,2026-05-29 06:00:00,Chat,Tier 2 Support,Premium,Delivery,Medium,AG151,2,52.5,103.7,0,1,4.0,Resolved,0
INT120071,CUST16867,2026-05-29 06:00:00,Chat,Tier 1 Support,Small Business,Cancellation,Medium,AG113,3,31.9,63.8,0,1,4.0,Resolved,0
INT128599,CUST12206,2026-05-29 07:00:00,Email,Tier 2 Support,Consumer,Delivery,Medium,AG129,1,199.7,94.1,1,0,3.0,Resolved,1
INT118988,CUST12058,2026-05-29 07:00:00,Email,Tier 1 Support,Consumer,Complaint,Medium,AG173,4,204.5,91.1,0,1,4.0,Resolved,1
INT117731,CUST14441,2026-05-29 07:00:00,Phone,Billing,Consumer,Product Inquiry,Critical,AG166,3,42.1,146.9,1,1,4.0,Transferred,1
INT123225,CUST12495,2026-05-29 08:00:00,Chat,Tier 2 Support,Consumer,Billing,Medium,AG137,2,21.3,100.1,0,1,5.0,Resolved,0
INT124948,CUST18208,2026-05-29 08:00:00,Phone,Tier 1 Support,Consumer,Complaint,High,AG145,3,54.0,64.1,0,0,4.0,Resolved,0
INT129935,CUST18632,2026-05-29 09:00:00,Web,Tier 1 Support,Enterprise,Technical Issue,Critical,AG170,4,72.9,97.9,1,1,4.0,Transferred,1
INT122693,CUST17462,2026-05-29 09:00:00,Email,Tier 2 Support,Small Business,Product Inquiry,Low,AG110,3,228.1,89.1,1,1,3.0,Resolved,0
INT123228,CUST15140,2026-05-29 09:00:00,Social Media,Technical Support,Enterprise,Billing,High,AG122,2,92.5,181.8,1,1,3.0,Pending,1
INT102423,CUST13775,2026-05-29 10:00:00,Phone,Retention,Consumer,Technical Issue,Medium,AG175,0,24.9,95.7,0,1,3.0,Resolved,0
INT121355,CUST15413,2026-05-29 10:00:00,Chat,Tier 1 Support,Consumer,Technical Issue,Low,AG135,3,42.1,64.6,0,1,5.0,Resolved,0
INT107978,CUST13046,2026-05-29 10:00:00,Phone,Tier 2 Support,Small Business,Technical Issue,Medium,AG130,2,44.6,109.8,0,0,5.0,Resolved,0
INT124160,CUST13806,2026-05-29 11:00:00,Email,Tier 1 Support,Consumer,Technical Issue,Medium,AG114,1,202.7,71.2,1,0,2.0,Resolved,1
INT100505,CUST10361,2026-05-29 11:00:00,Social Media,Technical Support,Small Business,Delivery,Low,AG151,2,81.6,109.4,0,1,4.0,Resolved,0
INT102882,CUST13622,2026-05-29 11:00:00,Social Media,Technical Support,Premium,Account Access,Low,AG165,4,125.2,99.8,0,1,4.0,Pending,0
INT112081,CUST14018,2026-05-29 12:00:00,Social Media,Technical Support,Consumer,Refund,Low,AG131,3,103.1,107.0,1,1,5.0,Resolved,0
INT100720,CUST10017,2026-05-29 12:00:00,Phone,Billing,Consumer,Cancellation,Low,AG112,2,26.9,55.3,0,0,4.0,Resolved,0
INT117931,CUST15067,2026-05-29 13:00:00,Phone,Technical Support,Consumer,Refund,Medium,AG137,0,44.4,139.1,1,1,4.0,Pending,0
INT100831,CUST10255,2026-05-29 14:00:00,Social Media,Tier 1 Support,Consumer,Technical Issue,Medium,AG112,0,81.9,70.1,0,1,4.0,Resolved,0
INT105947,CUST12976,2026-05-29 15:00:00,Phone,Tier 1 Support,Consumer,Billing,Low,AG104,2,22.2,44.1,0,1,5.0,Resolved,0
INT102046,CUST18785,2026-05-29 15:00:00,Email,Technical Support,Premium,Account Access,Medium,AG156,1,260.1,146.5,0,1,4.0,Resolved,1
INT105193,CUST16119,2026-05-29 15:00:00,Chat,Tier 2 Support,Small Business,Refund,Medium,AG101,1,40.1,100.9,0,1,5.0,Resolved,0
INT124365,CUST14781,2026-05-29 15:00:00,Chat,Tier 1 Support,Small Business,Technical Issue,High,AG120,1,37.4,67.3,1,0,3.0,Resolved,0
INT118634,CUST13088,2026-05-29 15:00:00,Web,Tier 2 Support,Consumer,Delivery,Critical,AG104,1,102.8,273.0,1,0,4.0,Resolved,1
INT113348,CUST11025,2026-05-29 16:00:00,Web,Technical Support,Enterprise,Complaint,Medium,AG128,3,53.1,126.4,0,1,4.0,Resolved,0
INT103879,CUST11774,2026-05-29 16:00:00,Chat,Tier 1 Support,Small Business,Refund,Medium,AG176,3,21.2,39.4,0,1,5.0,Resolved,0
INT100914,CUST15023,2026-05-29 16:00:00,Email,Tier 1 Support,Consumer,Cancellation,Medium,AG141,0,219.2,55.0,1,1,3.0,Resolved,1
INT129919,CUST13935,2026-05-29 16:00:00,Phone,Tier 1 Support,Consumer,Product Inquiry,High,AG135,1,27.4,114.2,0,1,5.0,Resolved,0
INT126524,CUST14399,2026-05-29 16:00:00,Chat,Tier 1 Support,Small Business,Technical Issue,Medium,AG126,5,18.9,122.3,0,1,4.0,Pending,0
INT103005,CUST15893,2026-05-29 17:00:00,Chat,Technical Support,Enterprise,Complaint,High,AG172,0,43.7,280.5,0,1,5.0,Resolved,0
INT117887,CUST15277,2026-05-29 17:00:00,Chat,Technical Support,Enterprise,Delivery,Low,AG179,1,61.3,136.5,0,1,5.0,Resolved,0
INT124947,CUST13663,2026-05-29 17:00:00,Email,Billing,,Product Inquiry,Low,AG147,0,194.3,88.9,0,1,4.0,Resolved,0
INT120713,CUST18806,2026-05-29 17:00:00,Phone,Tier 1 Support,Consumer,Billing,Medium,AG153,3,33.6,138.9,0,1,5.0,Resolved,0
INT107461,CUST18426,2026-05-29 18:00:00,Phone,Technical Support,Consumer,Account Access,Medium,AG106,3,38.9,126.0,0,0,5.0,Resolved,0
INT101073,CUST12360,2026-05-29 18:00:00,Email,Technical Support,Consumer,Delivery,Medium,AG135,2,203.9,144.7,0,0,3.0,Resolved,1
INT103072,CUST13201,2026-05-29 18:00:00,Email,Tier 1 Support,Premium,Refund,Medium,AG147,2,208.7,56.9,0,1,4.0,Pending,1
INT117292,CUST18190,2026-05-29 19:00:00,Email,Tier 2 Support,Enterprise,Account Access,Low,AG163,0,223.4,81.9,0,1,4.0,Resolved,0
INT127254,CUST17633,2026-05-29 19:00:00,Email,Tier 1 Support,Enterprise,Refund,Low,AG166,2,201.1,37.8,0,1,4.0,Resolved,0
INT127773,CUST13036,2026-05-29 19:00:00,Phone,Technical Support,Small Business,Account Access,Low,AG125,1,48.6,150.0,0,1,5.0,Resolved,0
INT109753,CUST15589,2026-05-29 20:00:00,Phone,Tier 2 Support,Small Business,Product Inquiry,Medium,AG169,1,43.6,103.6,0,1,5.0,Resolved,0
INT129212,CUST13440,2026-05-29 21:00:00,Phone,Tier 1 Support,Consumer,Billing,High,AG111,1,53.2,65.8,0,1,5.0,Resolved,0
INT107614,CUST15239,2026-05-29 21:00:00,Chat,Retention,Enterprise,Product Inquiry,Low,AG115,2,28.9,136.5,0,0,4.0,Pending,0
INT120377,CUST16676,2026-05-29 21:00:00,Chat,Technical Support,Premium,Refund,Low,AG173,4,30.1,206.9,0,0,5.0,Resolved,0
INT127747,CUST12701,2026-05-29 21:00:00,Chat,Tier 1 Support,Consumer,Billing,Medium,AG126,1,19.7,62.7,0,1,5.0,Resolved,0
INT113246,CUST16678,2026-05-29 22:00:00,Phone,Tier 1 Support,Premium,Billing,Low,AG117,3,34.2,73.1,0,1,5.0,Resolved,0
INT110439,CUST11388,2026-05-29 22:00:00,Chat,Billing,Premium,Refund,Low,AG104,3,15.5,71.4,0,1,4.0,Resolved,0
INT111650,CUST17568,2026-05-30 00:00:00,Phone,Billing,Small Business,Complaint,Medium,AG167,3,29.9,81.7,0,0,5.0,Resolved,0
INT118472,CUST13501,2026-05-30 00:00:00,Email,Tier 2 Support,Consumer,Cancellation,Medium,AG134,4,203.6,142.0,1,1,4.0,Transferred,1
INT104259,CUST18743,2026-05-30 00:00:00,Web,Tier 2 Support,Small Business,Product Inquiry,Critical,AG107,4,71.6,259.5,1,1,3.0,Transferred,1
INT122199,CUST15284,2026-05-30 00:00:00,Web,Tier 2 Support,Consumer,Delivery,Low,AG122,2,46.0,82.6,0,1,5.0,Resolved,0
INT128176,CUST16152,2026-05-30 01:00:00,Email,Billing,Consumer,Product Inquiry,High,AG132,2,200.5,87.4,1,1,4.0,Pending,1
INT102826,CUST17284,2026-05-30 01:00:00,Web,Tier 1 Support,Small Business,Product Inquiry,Medium,AG163,1,76.2,116.2,0,1,5.0,Resolved,0
INT125185,CUST13917,2026-05-30 01:00:00,Email,Tier 1 Support,Consumer,Product Inquiry,Low,AG104,3,225.5,35.4,1,1,3.0,Resolved,0
INT100989,CUST12351,2026-05-30 02:00:00,Phone,Technical Support,Premium,Complaint,Critical,AG116,1,47.1,244.8,0,1,4.0,Resolved,1
INT128950,CUST10023,2026-05-30 03:00:00,Phone,Billing,Enterprise,Cancellation,High,AG119,5,40.8,122.6,0,0,5.0,Resolved,0
INT126986,CUST15989,2026-05-30 05:00:00,Email,Tier 1 Support,Premium,Billing,Low,AG127,1,192.6,53.3,1,1,3.0,Pending,0
INT115534,CUST14631,2026-05-30 06:00:00,Chat,Technical Support,Consumer,Technical Issue,Medium,AG125,4,51.4,156.8,0,1,4.0,Resolved,0
INT101590,CUST18149,2026-05-30 06:00:00,Phone,Tier 1 Support,Consumer,Technical Issue,Medium,AG180,4,59.9,66.4,1,1,4.0,Resolved,0
INT122315,CUST17672,2026-05-30 06:00:00,Email,Tier 2 Support,Small Business,Account Access,Critical,AG122,0,218.4,192.5,0,1,4.0,Resolved,1
INT126553,CUST12735,2026-05-30 06:00:00,Phone,Tier 1 Support,Consumer,Refund,Medium,AG180,1,58.6,79.6,0,1,5.0,Pending,0
INT121710,CUST16328,2026-05-30 07:00:00,Web,Tier 2 Support,Enterprise,Delivery,High,AG136,2,66.2,162.0,0,1,4.0,Pending,1
INT127575,CUST13287,2026-05-30 08:00:00,Phone,Tier 1 Support,Consumer,Product Inquiry,Low,AG115,5,29.4,66.6,0,1,5.0,Resolved,0
INT102912,CUST16307,2026-05-30 09:00:00,Social Media,Billing,,Account Access,Medium,AG103,1,102.4,89.5,1,1,4.0,Resolved,0
INT108095,CUST12038,2026-05-30 09:00:00,Phone,Tier 1 Support,Premium,Technical Issue,Medium,AG141,0,18.2,62.1,0,1,5.0,Resolved,0
INT124747,CUST15523,2026-05-30 09:00:00,Chat,Retention,Small Business,Product Inquiry,Low,AG103,5,25.6,71.5,0,0,5.0,Resolved,0
INT119320,CUST10498,2026-05-30 10:00:00,Social Media,Technical Support,Consumer,Delivery,Medium,AG159,1,,154.2,0,1,5.0,Resolved,0
INT103488,CUST15872,2026-05-30 11:00:00,Chat,Billing,Small Business,Product Inquiry,Low,AG124,4,17.2,126.9,0,0,5.0,Resolved,0
INT101098,CUST17700,2026-05-30 12:00:00,Web,Tier 2 Support,Consumer,Delivery,High,AG121,0,61.5,125.3,0,1,4.0,Resolved,1
INT110420,CUST14888,2026-05-30 13:00:00,Email,Technical Support,Consumer,Billing,Low,AG176,1,203.0,102.0,0,1,5.0,Resolved,0
INT114409,CUST13562,2026-05-30 13:00:00,Email,Technical Support,Consumer,Refund,Medium,AG105,5,202.5,125.3,0,1,3.0,Resolved,1
INT111456,CUST13937,2026-05-30 13:00:00,Email,Tier 1 Support,Enterprise,Delivery,Medium,AG113,2,195.1,84.5,0,1,4.0,Resolved,1
INT101535,CUST13845,2026-05-30 14:00:00,Email,Technical Support,Consumer,Refund,Medium,AG177,4,236.6,138.0,0,1,3.0,Resolved,1
INT108045,CUST18549,2026-05-30 15:00:00,Phone,Tier 1 Support,Consumer,Account Access,Medium,AG171,1,48.7,45.8,0,1,4.0,Resolved,0
INT108642,CUST17000,2026-05-30 16:00:00,Chat,Tier 2 Support,Consumer,Complaint,Medium,AG128,2,31.2,112.0,1,0,5.0,Pending,0
INT104388,CUST12024,2026-05-30 19:00:00,Phone,Tier 2 Support,Consumer,Technical Issue,Low,AG163,1,18.6,114.6,0,1,4.0,Resolved,0
INT109285,CUST11587,2026-05-30 19:00:00,Web,Billing,Consumer,Complaint,Low,AG155,2,38.2,77.7,0,1,5.0,Resolved,0
INT121415,CUST12666,2026-05-30 19:00:00,Web,Technical Support,Premium,Technical Issue,Medium,AG147,2,49.9,153.8,0,1,4.0,Resolved,0
INT110794,CUST16003,2026-05-30 20:00:00,Email,Tier 1 Support,Enterprise,Billing,High,AG134,2,205.1,94.6,1,1,3.0,Resolved,1
INT121737,CUST11828,2026-05-30 20:00:00,Web,Tier 2 Support,Consumer,Billing,Low,AG179,3,65.7,113.7,0,1,5.0,Resolved,0
INT105723,CUST12907,2026-05-30 20:00:00,Chat,Tier 1 Support,Consumer,Technical Issue,Low,AG148,0,27.4,34.8,0,1,4.0,Resolved,0
INT109502,CUST10166,2026-05-30 20:00:00,Phone,Tier 1 Support,Consumer,Account Access,Medium,AG131,2,57.4,112.9,0,1,3.0,Resolved,0
INT113010,CUST12696,2026-05-30 21:00:00,Email,Tier 2 Support,Small Business,Technical Issue,Medium,AG145,0,228.6,106.1,0,0,3.0,Resolved,1
