Interaction_ID,Customer_ID,Interaction_Date,Channel,Team,Customer_Segment,Issue_Category,Priority,Agent_ID,Previous_Interactions,Response_Time_Min,Resolution_Time_Min,Escalated,FCR,CSAT,Resolution_Status,SLA_Breached,Date,Year,Month,Month_Name,Year_Month,Day_Name
INT112543,CUST12750,2026-07-21 19:00:00,Web,Retention,Enterprise,Refund,Low,AG111,2,35.4,117.9,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT123963,CUST15061,2026-07-21 19:00:00,Social Media,Retention,Consumer,Refund,Medium,AG158,3,87.1,104.4,0,0,4.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT128766,CUST16912,2026-07-21 19:00:00,Phone,Tier 1 Support,Small Business,Billing,Medium,AG123,1,43.6,58.4,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT102597,CUST17105,2026-07-21 21:00:00,Email,Tier 1 Support,Consumer,Technical Issue,High,AG129,1,202.9,74.7,1,0,2.0,Resolved,1,2026-07-21,2026,7,July,2026-07,Tuesday
INT117002,CUST11406,2026-07-21 21:00:00,Phone,Retention,Consumer,Product Inquiry,Medium,AG114,1,23.8,88.9,0,1,4.0,Pending,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT111995,CUST18769,2026-07-21 22:00:00,Web,Technical Support,Enterprise,Account Access,Medium,AG157,2,37.4,146.7,0,1,4.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT123954,CUST16745,2026-07-21 22:00:00,Email,Billing,Small Business,Delivery,High,AG101,1,213.3,161.1,0,1,4.0,Resolved,1,2026-07-21,2026,7,July,2026-07,Tuesday
INT116991,CUST10646,2026-07-21 22:00:00,Chat,Tier 1 Support,Small Business,Product Inquiry,Low,AG148,3,32.4,54.7,1,1,4.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT108550,CUST10761,2026-07-21 23:00:00,Phone,Technical Support,Consumer,Product Inquiry,Medium,AG103,1,62.4,163.2,0,1,4.0,Pending,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT114067,CUST14820,2026-07-21 23:00:00,Chat,Technical Support,Consumer,Refund,Medium,AG151,4,14.0,155.9,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT124501,CUST13023,2026-07-21 23:00:00,Email,Tier 1 Support,Consumer,Technical Issue,Low,AG143,1,188.9,32.9,0,1,4.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT109479,CUST18117,2026-07-22 00:00:00,Social Media,Tier 1 Support,Small Business,Cancellation,Medium,AG102,2,76.2,70.6,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT118443,CUST14852,2026-07-22 00:00:00,Social Media,Technical Support,Consumer,Product Inquiry,High,AG177,2,79.1,202.1,0,1,4.0,Resolved,1,2026-07-22,2026,7,July,2026-07,Wednesday
INT109933,CUST12998,2026-07-22 03:00:00,Web,Billing,Consumer,Technical Issue,Medium,AG132,2,72.3,79.7,0,1,4.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT102397,CUST18767,2026-07-22 04:00:00,Email,Tier 1 Support,Consumer,Cancellation,Low,AG144,4,249.4,52.0,0,1,4.0,Pending,1,2026-07-22,2026,7,July,2026-07,Wednesday
INT125110,CUST14343,2026-07-22 04:00:00,Email,Tier 2 Support,Premium,Technical Issue,Medium,AG110,0,238.5,200.3,0,1,4.0,Pending,1,2026-07-22,2026,7,July,2026-07,Wednesday
INT128083,CUST14891,2026-07-22 05:00:00,Email,Tier 1 Support,Consumer,Product Inquiry,Medium,AG130,1,213.0,55.8,1,1,3.0,Resolved,1,2026-07-22,2026,7,July,2026-07,Wednesday
INT123668,CUST11180,2026-07-22 05:00:00,Social Media,Tier 1 Support,Consumer,Product Inquiry,High,AG157,4,89.7,120.3,0,1,4.0,Resolved,1,2026-07-22,2026,7,July,2026-07,Wednesday
INT123785,CUST15110,2026-07-22 05:00:00,Phone,Tier 1 Support,Small Business,Delivery,Low,AG144,3,23.0,103.5,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT101974,CUST12992,2026-07-22 05:00:00,Chat,Technical Support,Small Business,Product Inquiry,Medium,AG136,4,27.2,135.5,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT108064,CUST16220,2026-07-22 06:00:00,Phone,Tier 2 Support,Small Business,Account Access,High,AG118,2,49.2,133.9,0,1,5.0,Pending,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT127455,CUST15676,2026-07-22 07:00:00,Phone,Billing,Consumer,Technical Issue,High,AG162,1,27.3,89.9,1,0,4.0,Pending,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT104040,CUST11934,2026-07-22 07:00:00,Chat,Billing,Consumer,Complaint,High,AG102,1,17.4,98.0,0,1,4.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT111205,CUST12120,2026-07-22 07:00:00,Chat,Tier 1 Support,Premium,Refund,High,AG143,3,25.4,58.9,0,0,4.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT123749,CUST18147,2026-07-22 07:00:00,Email,Technical Support,Consumer,Product Inquiry,Medium,AG110,2,208.8,133.6,0,1,4.0,Resolved,1,2026-07-22,2026,7,July,2026-07,Wednesday
INT106137,CUST13630,2026-07-22 07:00:00,Phone,Retention,Enterprise,Delivery,Low,AG104,3,36.1,77.9,0,1,4.0,Pending,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT102351,CUST12958,2026-07-22 08:00:00,Email,Tier 2 Support,Premium,Refund,High,AG108,3,185.1,161.3,0,1,4.0,Pending,1,2026-07-22,2026,7,July,2026-07,Wednesday
INT127559,CUST18757,2026-07-22 08:00:00,Web,Tier 1 Support,Consumer,Account Access,Medium,AG165,1,62.6,94.3,0,1,4.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT115989,CUST18616,2026-07-22 09:00:00,Social Media,Tier 2 Support,Small Business,Product Inquiry,Medium,AG116,2,115.9,100.3,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT119467,CUST13663,2026-07-22 09:00:00,Phone,Tier 2 Support,Consumer,Technical Issue,Low,AG142,0,55.1,84.5,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT123378,CUST10133,2026-07-22 11:00:00,Chat,Technical Support,Consumer,Account Access,Critical,AG107,1,45.5,260.4,0,1,5.0,Resolved,1,2026-07-22,2026,7,July,2026-07,Wednesday
INT115072,CUST10462,2026-07-22 11:00:00,Chat,Tier 2 Support,Consumer,Cancellation,Medium,AG117,0,21.3,92.0,0,0,4.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT125337,CUST17765,2026-07-22 11:00:00,Web,Retention,Premium,Technical Issue,Low,AG117,2,63.2,129.7,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT123931,CUST10024,2026-07-22 11:00:00,Social Media,Technical Support,Consumer,Billing,Medium,AG135,5,92.4,147.9,1,1,4.0,Transferred,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT106308,CUST15443,2026-07-22 12:00:00,Phone,Billing,Small Business,Technical Issue,Medium,AG120,1,45.9,106.5,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT107447,CUST16269,2026-07-22 13:00:00,Phone,Retention,Consumer,Technical Issue,Medium,AG135,3,35.2,109.9,0,1,4.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT120329,CUST12513,2026-07-22 13:00:00,Social Media,Tier 1 Support,Enterprise,Technical Issue,Medium,AG103,0,90.3,49.9,1,0,4.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT111289,CUST18670,2026-07-22 13:00:00,Web,Technical Support,Consumer,Cancellation,Medium,AG105,4,41.9,142.9,0,0,4.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT102320,CUST17279,2026-07-22 13:00:00,Phone,Billing,Consumer,Delivery,Medium,AG118,0,31.6,98.4,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT105741,CUST18637,2026-07-22 14:00:00,Phone,Tier 2 Support,Enterprise,Billing,Medium,AG113,4,17.9,133.1,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT124240,CUST10504,2026-07-22 14:00:00,Social Media,Billing,Consumer,Account Access,Low,AG170,3,92.8,66.1,1,1,3.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT118931,CUST13306,2026-07-22 15:00:00,Web,Retention,Consumer,Complaint,High,AG165,2,50.2,153.5,1,1,4.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT101155,CUST13122,2026-07-22 15:00:00,Phone,Technical Support,Enterprise,Billing,Low,AG142,4,86.3,132.2,0,0,4.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT119705,CUST12199,2026-07-22 16:00:00,Phone,Retention,Consumer,Billing,Medium,AG143,4,57.5,110.1,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT107094,CUST11740,2026-07-22 17:00:00,Chat,Tier 1 Support,Small Business,Account Access,High,AG113,2,29.0,87.7,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT105862,CUST13691,2026-07-22 17:00:00,Chat,Billing,Consumer,Delivery,Medium,AG136,3,32.4,66.9,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT128698,CUST15331,2026-07-22 18:00:00,Web,Tier 1 Support,Premium,Product Inquiry,High,AG170,3,42.1,101.3,0,1,4.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT121871,CUST13430,2026-07-22 19:00:00,Phone,Technical Support,Consumer,Product Inquiry,Medium,AG116,4,38.0,159.8,1,0,4.0,Pending,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT124740,CUST16478,2026-07-22 19:00:00,Chat,Tier 1 Support,Premium,Product Inquiry,Medium,AG101,1,46.3,74.9,0,0,4.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT114726,CUST14544,2026-07-22 20:00:00,Web,Technical Support,Consumer,Technical Issue,Medium,AG143,3,51.9,150.5,0,0,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT106945,CUST12772,2026-07-22 20:00:00,Email,Retention,Enterprise,Cancellation,High,AG142,2,193.0,100.6,1,0,3.0,Resolved,1,2026-07-22,2026,7,July,2026-07,Wednesday
INT114773,CUST15226,2026-07-22 21:00:00,Social Media,Retention,Consumer,Complaint,Low,AG111,0,118.4,71.8,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT116435,CUST15700,2026-07-22 21:00:00,Chat,Retention,Consumer,Product Inquiry,High,AG109,1,54.8,105.7,0,0,4.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT116456,CUST11731,2026-07-22 21:00:00,Chat,Technical Support,Consumer,Billing,Medium,AG156,3,18.9,160.9,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT102371,CUST17738,2026-07-22 21:00:00,Phone,Tier 1 Support,Small Business,Technical Issue,Critical,AG104,6,69.4,101.9,1,1,4.0,Resolved,1,2026-07-22,2026,7,July,2026-07,Wednesday
INT105435,CUST15728,2026-07-22 21:00:00,Email,Tier 1 Support,Consumer,Delivery,Medium,AG179,2,233.3,56.9,0,1,3.0,Resolved,1,2026-07-22,2026,7,July,2026-07,Wednesday
INT120233,CUST15557,2026-07-22 23:00:00,Chat,Retention,Consumer,Complaint,Low,AG143,3,19.4,82.7,0,1,5.0,Resolved,0,2026-07-22,2026,7,July,2026-07,Wednesday
INT102295,CUST10104,2026-07-22 23:00:00,Web,Tier 1 Support,Small Business,Account Access,Critical,AG142,2,90.5,87.0,1,0,4.0,Pending,1,2026-07-22,2026,7,July,2026-07,Wednesday
INT112552,CUST12346,2026-07-23 00:00:00,Chat,Tier 1 Support,Premium,Technical Issue,Low,AG157,0,23.7,74.2,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT109585,CUST17999,2026-07-23 01:00:00,Email,Retention,Consumer,Technical Issue,Medium,AG172,2,198.6,79.9,0,1,5.0,Resolved,1,2026-07-23,2026,7,July,2026-07,Thursday
INT102076,CUST16461,2026-07-23 02:00:00,Phone,Technical Support,Consumer,Technical Issue,Medium,AG165,1,19.7,159.9,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT126461,CUST10838,2026-07-23 03:00:00,Chat,Technical Support,Enterprise,Delivery,High,AG119,3,39.9,178.1,1,0,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT104050,CUST11844,2026-07-23 03:00:00,Social Media,Retention,Enterprise,Refund,Medium,AG160,6,75.8,88.9,0,1,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT101462,CUST12926,2026-07-23 03:00:00,Chat,Retention,Premium,Delivery,Medium,AG136,4,74.1,126.0,0,0,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT113616,CUST18334,2026-07-23 04:00:00,Email,Billing,Consumer,Complaint,Low,AG110,5,196.4,57.4,0,1,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT105477,CUST13861,2026-07-23 04:00:00,Email,Retention,Consumer,Refund,Critical,AG169,4,232.5,139.4,0,0,2.0,Resolved,1,2026-07-23,2026,7,July,2026-07,Thursday
INT121073,CUST13306,2026-07-23 04:00:00,Phone,Tier 1 Support,Small Business,Refund,Medium,AG173,3,39.1,45.3,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT112256,CUST16712,2026-07-23 04:00:00,Web,Retention,Small Business,Delivery,Low,AG113,3,62.5,146.7,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT106434,CUST14954,2026-07-23 06:00:00,Web,Tier 1 Support,Small Business,Account Access,Critical,AG101,1,73.8,137.2,0,1,5.0,Resolved,1,2026-07-23,2026,7,July,2026-07,Thursday
INT108339,CUST14784,2026-07-23 06:00:00,Chat,Retention,Consumer,Technical Issue,Low,AG101,3,35.9,70.1,0,0,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT108333,CUST14986,2026-07-23 07:00:00,Social Media,Tier 1 Support,Consumer,Account Access,Medium,AG178,3,66.6,92.5,0,1,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT123026,CUST11831,2026-07-23 07:00:00,Phone,Tier 1 Support,Small Business,Delivery,Medium,AG120,1,22.8,52.6,0,1,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT124123,CUST11070,2026-07-23 08:00:00,Chat,Billing,Consumer,Billing,Low,AG136,0,7.0,77.0,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT108175,CUST12336,2026-07-23 08:00:00,Social Media,Tier 1 Support,Consumer,Complaint,High,AG108,3,87.0,68.0,0,1,5.0,Resolved,1,2026-07-23,2026,7,July,2026-07,Thursday
INT121686,CUST10136,2026-07-23 09:00:00,Web,Tier 2 Support,Consumer,Account Access,Low,AG162,2,36.4,104.4,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT115577,CUST18233,2026-07-23 11:00:00,Chat,Tier 1 Support,Enterprise,Complaint,Medium,AG132,3,51.6,44.0,1,1,4.0,Pending,0,2026-07-23,2026,7,July,2026-07,Thursday
INT102430,CUST11582,2026-07-23 11:00:00,Chat,Technical Support,Premium,Product Inquiry,High,AG148,5,75.4,201.5,1,1,3.0,Resolved,1,2026-07-23,2026,7,July,2026-07,Thursday
INT111757,CUST11428,2026-07-23 12:00:00,Chat,Tier 2 Support,Premium,Cancellation,High,AG171,1,45.3,138.8,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT111405,CUST16000,2026-07-23 12:00:00,Phone,Technical Support,Enterprise,Delivery,Medium,AG154,1,63.4,144.7,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT118714,CUST17184,2026-07-23 12:00:00,Chat,Retention,Consumer,Account Access,Medium,AG134,1,29.8,99.8,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT115473,CUST14148,2026-07-23 12:00:00,Chat,Tier 1 Support,Small Business,Product Inquiry,High,AG105,2,23.1,65.5,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT118418,CUST16308,2026-07-23 12:00:00,Chat,Technical Support,Consumer,Billing,Low,AG129,1,25.6,124.0,0,1,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT112909,CUST18560,2026-07-23 13:00:00,Web,Tier 1 Support,Consumer,Technical Issue,Medium,AG106,1,61.0,69.3,0,1,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT102756,CUST17472,2026-07-23 13:00:00,Phone,Technical Support,Premium,Technical Issue,Low,AG166,2,30.8,106.9,0,0,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT122381,CUST13362,2026-07-23 13:00:00,Phone,Tier 2 Support,Consumer,Billing,Low,AG146,5,27.2,100.3,1,1,4.0,Pending,0,2026-07-23,2026,7,July,2026-07,Thursday
INT123386,CUST17072,2026-07-23 13:00:00,Phone,Billing,Premium,Account Access,Medium,AG158,1,30.0,72.5,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT125639,CUST15120,2026-07-23 14:00:00,Social Media,Tier 2 Support,Consumer,Complaint,Low,AG146,3,92.2,102.4,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT120453,CUST10194,2026-07-23 14:00:00,Web,Technical Support,Premium,Billing,Critical,AG135,2,45.9,255.2,0,1,4.0,Resolved,1,2026-07-23,2026,7,July,2026-07,Thursday
INT122792,CUST10165,2026-07-23 14:00:00,Email,Billing,Small Business,Delivery,High,AG104,1,191.6,107.6,0,1,5.0,Pending,1,2026-07-23,2026,7,July,2026-07,Thursday
INT119358,CUST14453,2026-07-23 15:00:00,Chat,Billing,Small Business,Billing,Medium,AG161,3,59.6,83.2,0,1,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT102603,CUST11667,2026-07-23 15:00:00,Phone,Technical Support,Small Business,Product Inquiry,Medium,AG155,3,44.7,135.1,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT108903,CUST15225,2026-07-23 15:00:00,Chat,Technical Support,Premium,Technical Issue,Low,AG101,3,22.1,116.3,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT119902,CUST11694,2026-07-23 15:00:00,Chat,Tier 2 Support,Consumer,Billing,Medium,AG142,0,35.0,141.0,0,0,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT111984,CUST14090,2026-07-23 15:00:00,Phone,Tier 1 Support,Enterprise,Cancellation,High,AG158,3,79.9,63.4,1,1,4.0,Resolved,1,2026-07-23,2026,7,July,2026-07,Thursday
INT107436,CUST18496,2026-07-23 16:00:00,Chat,Technical Support,Consumer,Account Access,High,AG180,1,56.6,207.3,0,1,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT107852,CUST15912,2026-07-23 18:00:00,Chat,Retention,Small Business,Technical Issue,Medium,AG128,2,25.2,204.2,1,1,4.0,Transferred,0,2026-07-23,2026,7,July,2026-07,Thursday
INT107267,CUST15701,2026-07-23 18:00:00,Email,Technical Support,Enterprise,Product Inquiry,Critical,AG127,4,230.0,283.5,1,1,4.0,Resolved,1,2026-07-23,2026,7,July,2026-07,Thursday
INT126621,CUST10296,2026-07-23 19:00:00,Web,Retention,Consumer,Account Access,Medium,AG128,3,68.0,139.9,0,1,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT105711,CUST11483,2026-07-23 20:00:00,Phone,Tier 1 Support,Premium,Product Inquiry,Medium,AG111,3,39.8,58.8,0,1,5.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT110116,CUST15744,2026-07-23 21:00:00,Phone,Tier 1 Support,Small Business,Refund,Low,AG139,1,41.9,78.1,0,0,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT119769,CUST13495,2026-07-23 21:00:00,Email,Tier 2 Support,Premium,Billing,Medium,AG165,2,245.8,107.5,0,1,4.0,Resolved,1,2026-07-23,2026,7,July,2026-07,Thursday
INT125770,CUST10628,2026-07-23 22:00:00,Email,Technical Support,Small Business,Delivery,Medium,AG177,1,188.0,157.6,0,1,4.0,Resolved,1,2026-07-23,2026,7,July,2026-07,Thursday
INT110742,CUST14651,2026-07-23 22:00:00,Email,Billing,Small Business,Refund,Low,AG142,5,204.9,64.1,0,1,4.0,Pending,0,2026-07-23,2026,7,July,2026-07,Thursday
INT128947,CUST14633,2026-07-23 22:00:00,Social Media,Technical Support,Premium,Refund,Low,AG155,2,101.6,137.3,0,0,4.0,Resolved,0,2026-07-23,2026,7,July,2026-07,Thursday
INT104188,CUST10027,2026-07-23 22:00:00,Phone,Technical Support,Premium,Delivery,Medium,AG155,2,40.2,180.8,0,0,3.0,Pending,0,2026-07-23,2026,7,July,2026-07,Thursday
INT116833,CUST12843,2026-07-24 00:00:00,Phone,Billing,Small Business,Billing,Medium,AG119,3,56.5,72.1,0,1,4.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT123012,CUST13308,2026-07-24 01:00:00,Phone,Tier 1 Support,Consumer,Complaint,High,AG160,4,66.2,65.0,1,1,3.0,Resolved,1,2026-07-24,2026,7,July,2026-07,Friday
INT125379,CUST17283,2026-07-24 01:00:00,Web,Tier 1 Support,Premium,Delivery,Critical,AG138,3,120.1,92.2,0,0,4.0,Resolved,1,2026-07-24,2026,7,July,2026-07,Friday
INT118749,CUST15600,2026-07-24 01:00:00,Chat,Tier 1 Support,Consumer,Delivery,High,AG179,2,48.6,73.1,0,1,5.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT110728,CUST10249,2026-07-24 02:00:00,Chat,Technical Support,Consumer,Complaint,High,AG114,2,36.2,212.7,0,1,5.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT100905,CUST15340,2026-07-24 03:00:00,Phone,Tier 1 Support,Consumer,Delivery,Medium,AG133,2,57.1,83.0,0,1,5.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT109831,CUST14038,2026-07-24 03:00:00,Chat,Tier 1 Support,Small Business,Delivery,Low,AG147,5,14.4,48.3,0,1,5.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT121517,CUST14565,2026-07-24 04:00:00,Chat,Tier 2 Support,Consumer,Billing,Low,AG135,3,29.5,116.6,1,0,5.0,Transferred,0,2026-07-24,2026,7,July,2026-07,Friday
INT103565,CUST14025,2026-07-24 04:00:00,Email,Tier 1 Support,Consumer,Technical Issue,Low,AG175,3,194.9,59.1,1,1,3.0,Transferred,0,2026-07-24,2026,7,July,2026-07,Friday
INT111256,CUST14512,2026-07-24 04:00:00,Chat,Technical Support,Enterprise,Delivery,Medium,AG111,2,61.3,138.3,0,1,5.0,Pending,0,2026-07-24,2026,7,July,2026-07,Friday
INT118658,CUST10633,2026-07-24 05:00:00,Phone,Billing,Consumer,Billing,Medium,AG123,2,47.9,72.0,1,1,5.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT121126,CUST12764,2026-07-24 05:00:00,Phone,Technical Support,Small Business,Delivery,Low,AG146,4,22.4,127.6,0,1,4.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT112716,CUST16752,2026-07-24 06:00:00,Social Media,Tier 2 Support,Enterprise,Account Access,Low,AG134,1,90.6,82.0,0,1,4.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT118905,CUST12313,2026-07-24 06:00:00,Web,Billing,Consumer,Billing,Low,AG120,1,42.5,52.3,1,1,4.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT112638,CUST13893,2026-07-24 07:00:00,Chat,Tier 2 Support,Consumer,Account Access,Medium,AG103,4,23.4,115.8,0,1,5.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT121405,CUST17842,2026-07-24 07:00:00,Chat,Tier 1 Support,Premium,Technical Issue,Medium,AG140,0,52.1,76.8,0,1,4.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT115183,CUST15613,2026-07-24 08:00:00,Chat,Tier 1 Support,Premium,Complaint,Medium,AG144,3,55.7,86.7,0,1,4.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT114562,CUST17788,2026-07-24 09:00:00,Email,Tier 1 Support,Enterprise,Billing,Low,AG105,2,221.8,98.3,1,0,2.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT110478,CUST10231,2026-07-24 09:00:00,Chat,Tier 1 Support,Enterprise,Product Inquiry,Medium,AG158,1,36.6,102.6,0,0,3.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT129376,CUST13812,2026-07-24 09:00:00,Email,Tier 1 Support,Consumer,Account Access,Low,AG164,3,190.4,60.8,0,1,4.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT117857,CUST15506,2026-07-24 09:00:00,Email,Tier 2 Support,Premium,Complaint,High,AG172,1,210.8,183.8,0,1,4.0,Resolved,1,2026-07-24,2026,7,July,2026-07,Friday
INT105837,CUST13230,2026-07-24 09:00:00,Chat,Tier 1 Support,Enterprise,Delivery,Low,AG132,4,49.2,84.6,0,1,5.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT107465,CUST17996,2026-07-24 10:00:00,Phone,Tier 2 Support,Consumer,Refund,Medium,AG138,6,49.0,129.0,0,1,4.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT125159,CUST18951,2026-07-24 10:00:00,Chat,Tier 1 Support,Premium,Technical Issue,Medium,AG158,2,47.8,45.4,0,0,4.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT110280,CUST17036,2026-07-24 11:00:00,Email,Tier 1 Support,Premium,Product Inquiry,Medium,AG106,3,209.3,88.4,1,1,4.0,Resolved,1,2026-07-24,2026,7,July,2026-07,Friday
INT107411,CUST15920,2026-07-24 11:00:00,Phone,Technical Support,Consumer,Product Inquiry,Medium,AG129,2,25.7,171.5,0,1,4.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT108442,CUST10396,2026-07-24 12:00:00,Chat,Billing,Enterprise,Account Access,Medium,AG163,3,42.6,71.3,0,1,5.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
INT117043,CUST16180,2026-07-24 12:00:00,Email,Technical Support,Enterprise,Cancellation,Medium,AG126,1,224.1,141.8,0,1,3.0,Resolved,1,2026-07-24,2026,7,July,2026-07,Friday
INT116244,CUST13287,2026-07-24 13:00:00,Email,Retention,Consumer,Refund,High,AG117,4,212.6,106.1,1,1,4.0,Pending,1,2026-07-24,2026,7,July,2026-07,Friday
INT126996,CUST16297,2026-07-24 13:00:00,Web,Tier 1 Support,Consumer,Billing,Medium,AG130,1,55.2,98.8,0,0,3.0,Resolved,0,2026-07-24,2026,7,July,2026-07,Friday
